reviewerID,asin,overall,reviewText
A1XO215OTTYNA6,B00HX0XOBW,5.0,"This CD is just great! Though I believe a lot of the long-time fans or the fans that like to complain a lot don't care much for this CD, but I LOVE it! And seeing how I've been a fan of this band since The World Is a Thorn came out.Anyway, here a Song-by-Song ranking of each of the songs (1 being the lowest; 10 being the highest):Death: 10/10, an AWESOME opening song for this album! It is also one of the BEST songs on this album despite how short it was!Artifcial Light: 10/10, this song is just amazing! Ryan does a great job on screaming and singing in this song, and I don't normally like it when bands do that, so since that I like it here it makes all that much more awesome!What I'm Not: 8/10, it's a good song, but it feels incomplete to me, but, what do I know?The Last One Alive: 9/10, I like this song a lot, but isn't one of the best, but still a great song to listen to.I Will Fail You: 10/10, darkest song on this whole album, and it is probably the second best song on this album!One Last Song: 6, the song is good, but it feels like a filler; it is still a good song though!Cross To Bear: 12/10: BEST. SONG. ON. THE. ALBUM!Hell Don't Need Me: 9/10, great song! I listen to this a lot! It also has more of a nu-metal feel to it, which is still awesome!In Time: 8/10, Awesome song! Though it feels like a filler, but it is still one heck of a great song!Beyond Me: 10/10, amazing song! Very unique sonding!Gasoline: 10/10, AMAZING! It reminds me a lot of one of their previous songs called &#34;I Play Dead&#34; but he only scream one word insted of a sentence.The Heart Of A Graveyard: 10/10, probably the most pop sounding song Demon Hunter has made but still doesn't fail to meet my expectaions!And if you do not have this album, then don't waste anymore time, buy this album NOW!"
AHXV0MLVGZM3J,B00HX0XOBW,5.0,"I loved, and still love True Defiance, and had a hard time believing Demon Hunter could top it. After all it was so Brutal and Heavy. I loved Artificial Light when I heard it, and liked Last one Alive but then was kind of disappointed by I will fail you. Not that I will fail you is a bad song, it's just that each song released got softer and softer and I was worried their would not be that many heavy songs on this album. Not to worry though their is plenty of heaviness on this album and it has a great flow to it. Each song is well played quality metal!!!!!! My favorite songs are Artificial Light, What I'm Not, One Last Song, Cross To bear, In Time, Beyond Me and my Favorite hands down is Gasoline which is Awesome!!!!!!! Heart of a Graveyard is good too with a sweeet mix of melody and heavy. The Album has a great flow to it from start to finish and there is no song that is not good. You can listen all the way through and be satisfied with everything on tap. I shouldn't have worried after all this is Demon Hunter and they are Awesome!!!!! Does it top True Defiance I don't know. All I know is that Gasoline is one of my new favorite songs, and  it would sound good played between Someone to Hate, and Cross To Bear followed by Crucifix. If you love Metal get both Extremist and True Defiance!!!!!!"
A31R3K4EWYC1LD,B00HX0XOBW,4.0,"I've been a fan of DH since their first album back in 2002 and was even looking forward to the band back when they were all mysterious and trying not to let people know who their identities were but the rumors went around fast that they were a super group of former Christian band artists from various projects.  Demon Hunter blew me away with their self-titled release.  They had early signs that they were capable of blending heavy/brutal metal with some powerful, emotional and softer guitar riffs or acoustic ballads early on, so this album (sadly) comes as no surprise as the band takes a mellow, natural turn into territory they've been creeping into over the years on previous albums with fewer heavier songs and more lighter/radio-friendly ballad songs.Don't get me wrong, I still enjoyed Extremist (their 7th studio release to date), but don't expect the Demon Hunter frojm the first couple of albums. Expect the Demon Hunter from the last few albums but with even less metal. It's not a total loss, however, as they manage to pound out a couple of bangers here and there (Cross to Bear being the heaviest/in-your-face song on the album), and Demon Hunter can mix the heavy with the melodic very well, so while there's a lot more if it- it's not terrible.The style on some songs (Heart of a Graveyard) has some HIM influence or sound, and the level of emotion in this album seems to be more real than ever; songs like I Will Fail You and The Last One Alive showcase Ryan Clark's ability to write lyrics that are not only artistic and poetic but down to earth and identifiable to Christian believers/fans while also being common enough to be understood by non-believers as well without being &#34;preachy&#34;.The album, Extremist, is titled so with a concept that Christians in society today are being labeled more and more as bigots, close-minded, hate-filled, right-wing radicals or &#34;extremists&#34; for their views on social hot button issues that liberal/progressive society is leaning further towards every day. The message of the Bible is clear, and to me, Clark is speaking of not compromising in the face of this adversity since the direction of society in it's humanistic views is obviously not making room for Christianity even though &#34;tolerance&#34; is a two way street (The Last One Alive).  Christians are being labeled and targeted more and more and its becoming next to impossible to express your 1st amendment right to religion without repercussions of losing a job, being slandered in the media or bullied, so it's easy to see a society where Christianity becomes illegal & &#34;archaic&#34; with believers being persecuted, imprisoned and executed like in third world countries where socisalism & communism reigns & any religious freedom beyond what the govt. dictates is punishable without a trial or defense.I love how bold DH is on this subject, as they have always been real and up front on their religious beliefs and how they view being examples to fans and inspiring people through their message in the songs they produce, while also being humble and acknowledging their human being sinners at the same time (I Will Fail You).I'm personally disappointed that they are becoming more mellow in their style, but I'm still enjoying it, so I can't complain. It's been a great ride so far on the DH express- lots of great songs over the years!"
AOO0BGPMM50GW,B00HX5PQ36,5.0,"I have all of The Used's albums and I was skeptical seeing as how Vulnerable was easily their weakest and I was underwhelmed by Artwork. I bought this album along with 2 others (bands undisclosed) and I was blown-away by this LP and kept it spinning while I ignoring the other 2. Some fans may argue that it is a tad overproduced and I can see that with every song showing its glossy finish. However, Vulnerable was underproduced and veteran artists need to include extra sounds/attention to detail to grab ears. Also, many may argue that their first LP is still their best. Okay, I can see that but also the music scene was very different then. Their first album was well-timed (along with Story Of The Year's first LP) with Emo being en vogue and their screamo-tinged LP fight right in with the music scene. 6 albums in, they are not afraid to redefine their sound and Imaginary Enemy shows that......a glossy, well-polished, piece of work that stands as their most-refined effort to date. Now, if you're expecting another album like their debut, you won't get it. But, if you're willing to accept change like Lies for Liars, then give it a spin......you won't be disappointed! Fave song has to be Make Believe."
A3K7E5BISIR32G,B00HY8PXPI,5.0,"My first album of theres and listen to it daily. This one let me to ON THE WATER, an earlier one I also purchased. Such a breath of fresh air, this band is! Am falling in love with synth (for the first time for this 'older' woman) music and with Mr. Herring's poetry and high drama voice. And, one just has to dance when it's being played. Ya gotta! Every song will become a winner even if one or two don't start out that way. Love this entire album."
A1R2IX2BU7Y5E6,B00HYCINKQ,5.0,I really liked this album and would recomend it highly to anyone who likes old timey music and the Carter Family.
A2M3IJUUNQMKF9,B00HYFGSPU,5.0,"&#34;Everyday Robots&#34; is definitely one of those albums that you have to give time to grow on you. Little by little, I realized that it's a beautiful piece of work. Right from the opening track, starting with that Lord Buckley sample that seems eerily fitting for the album, Damon takes the listener on a personal, quiet journey. You can get lost in every song. Along with the songs themselves, I love the transition from &#34;Lonely Press Play&#34; to the only upbeat track, &#34;Mr. Tembo&#34; (as out of place as it is with the somber tone of the rest of the album, I still love it and I'm glad it was included). The brilliant centerpiece &#34;You and Me&#34;, the spacey-sounding &#34;Photographs (You Are Taking Now)&#34;, the melancholic &#34;The Selfish Giant&#34;, and the slightly optimistic &#34;Heavy Seas of Love&#34; are a few of my favorites, but I recommend listening to the album from start to finish. If you give it time, I hope you'll discover what's so special about it. If you liked &#34;13&#34; and &#34;Think Tank&#34; by Blur and the ballads on &#34;Plastic Beach&#34; by Gorillaz, then odds are you'll be able to appreciate this."
A23L9JDJ0IUL4G,B00HYFGSPU,5.0,"Damon remains as melodic as ever. It is indeed,  not Gorillaz, not Blur, it is Damon Albarn. His voice still has that soothing timbre, that makes you relax and just flow with the lyrics.It is a fantastic album,  if you like his past works with Gorillaz, and Blur, then you will relish your time listening to this album."
A2TNW80IC91QHH,B00HYFGSPU,4.0,"Everything on Damon Albarn's first solo album* falls into two categories: Sparse, Melodic and Morose, and Sparse, Melodic and Jubilant.Mostly the former.Because of the abundance of the morose though, the few jubilant tracks like &#34;Mr. Tembo&#34;, &#34;Parakeet&#34; and &#34;Heavy Seas of Love&#34; shine more brightly; chrome wet with rain and reflecting sunlight.Almost every track has an interesting bit of percussion or scrap of texture that makes the whole work stand out and keep things compelling.Which should go without saying, I mean, this is Damon Albarn, an artist who, in my opinion, should be spoken of in the same breath as Thom Yorke and Trent Reznor with regards to his accomplishments and contributions to modern music, and his experimental heart. In fact, I might go as far as saying that, of those three, Albarn is the boldest, the one who takes the most risks.There are times when Albarn's message, that we're all isolated from one another by the technology that was originally designed to bring us closer to one another, gets a bit belabored, like on the title track,&#34;Hollow Ponds&#34; and &#34;You & Me&#34;, but it's done in a way that doesn't really feel overbearing, although my personal jury is still out when it comes to artists using technology to condemn technology.I mean, do you own an iPhone, Damon? Did you jot the lyrics about how awful phones are (&#34;we are everyday robots on our phones&#34;) on your iPhone? Didn't you shoot two of the videos for the album on one of these demonic telephonic contraptions?To be fair, he does take a moment here and there to extol the virtues of technology, on &#34;Lonely Press Play&#34;, for instance, so I guess he's not wholeheartedly vilifying technology?Or, is he making a statement by using technology to expound upon the evils of technology?Or should we care?Ah.There's the real question.Let's focus on, you know, the music, rather than the messages that might, or might not, be in the music.Shall we?Yes.One of my favorite devices on Robots is the continuity. I love me some continuity, and this album is rife with it; the whole thing ebbs and flows just like the oceans we see in Albarn's videos.Tracks that reflect the most of that wet sunlight include &#34;You & Me&#34;, which has a wonderful, sorrowful evolution, &#34;The History Of A Cheating Heart&#34;, which is just a bar of pure, sad gold, and &#34;Hollow Ponds&#34;, the beeping, grinding, Haunted Mansion distortion on which really sums up Albarn's thoughts on the plague of technology in our society better than any lyrics on here.As much as Albarn's beating a dead horse a bit with the whole &#34;technology is bad&#34; thing, the album certainly succeeds in making me feel spiteful towards technology, in making me feel disconnected from the people walking in droves around me, heads lowered in worship of and enthralled by their little screens.The album closes perfectly with the jolly (yet still kind of morose) &#34;Heavy Seas of Love&#34;, featuring Brian Eno on vocals sounding like Baloo from The Jungle Book.Which I like.People. If you enjoy Blur or Gorillaz or Rocket Juice and The Moon or The Good, The Bad & The Queen or Mali Music or any of Damon Albarn's myriad musical endeavors, just go get this. It's the core of what makes Damon Albarn Damon Albarn, and you're going to like it.You're also going to be a hypocrite if you listen to it on an iPhone or any other device utilizing electricity as a power source.* Not really counting Dr. Dee or Monkey."
A1X73QJ7D1W57Q,B00HYGTVOO,5.0,"No doubt Jack Bruce is best known as the vocalist and bassist in Cream. But his strongest time was perhaps in the first half of the 70s. Producing an unsurpassed trilogy of strong solo-albums (&#34;Songs For A Tailor&#34;, &#34;Harmony Row&#34;, &#34;Out Of The Storm&#34;) and playing on groundbreaking albums like Carla Bley's &#34;Escalator Over The Hill&#34; and &#34;Turn It Over&#34; (Tony William's Lifetime).Since those golden days Jack has certainly continued making music of the highest calliber without quite reaching the same heights. So it's nice to be able to say that here at 70 he has made a strong musical statement, despite some serious health problems due to a near fatal liver transplantant in 2003.Jack has always been a restless soul and a true multitasking musician. Not only a groundbreaking bass virtuoso but also an excellent keyboardplayer. And having one of the finest voices in contemporary music. A searching musical mind mastering almost all genres from avantgarde to heavy rock. True to form with &#34;Silver Rails&#34; he has made yet another diverse outing, helped by friends like Uli Jon Roth, Robin Trower, Cindy Blackman Santana, John Medeski a.m.o.. Although the backbone of the album is the musicians from his Big Blues Band like Tony Remy on guitar and drummer Frank Tontoh. We also find Jack reunited with long time partner lyricist Pete Brown who has delivered yet another set of poignant words. An album consisting of 8 new tracks of ususal high standard plus two 'oldies': &#34;Keep It Down&#34; (&#34;Out Of The Storm&#34;) and &#34;No Surrender&#34; (&#34;A Question Of Time&#34;).Despite being only 30 min.s long the bonus DVD - directed by Jack's daughter Kyla Bruce - gives a rather in-deep portrait of the proceedings. With short interview clips with many of the collaborators and also paints a nice picture of Jack the free spirit. Containing some interesting 'facts'. like &#34;Rusty Lady&#34; is about Margaret Thatcher (&#34;Winston in drag without the cigar&#34;) and that the bass-drum track &#34;Drone&#34; was inspired by the band Om.How time will judge this album compared to the masterworks of his younger days who knows? But he certainly shows - like recent releases by Paul McCartney, David Crosby, John McLaughlin- that there is indeed still life and creativity beyond the 70."
A20722M7YHUHFD,B00HYQ5AQ2,5.0,"That's right, I said it. Even though SA has released five albums since Winterheart's Guild (the end of the &#34;classic&#34; SA era, in my opinion), this newest release is the most well-rounded, pleasurable SA album I've heard in a while. Unia, Days of Grays, while good albums overall, they were a little too dark for SA....SGHN was a step in the right direction. While overall the sound was still pretty varied, it was overall a lighter album.Now we come to Pariah's Child. This album takes some elements of the old SA power/speed metal era, combining it with their more recent progressive-sounding efforts, and throw a few coats of fun over it all. The album starts out right with The Wolves Die Young, a great first single off the album and a great way to kick off them album. It segues right into the next song, Running Lights, which is good ol' speedy SA. Moving forward with Cloud Factory, the album just continues to be a good mix of high energy, melody, and...well, more melody! The themes are not as dark, the music not as &#34;deep&#34; and introspective, but still engaging enough that you'll really grab onto the hooks.Personally, I loved the album overall, already listened to it four times in the past week (and it's rare for me to listen to the same album twice in the first three months of its release!). As long as SA keeps up their progressive sound mixed with their impeccable penchant for melody and FUN, then the next album will be just as good."
A1GLM8UVJ031VY,B00HYQ5AQ2,4.0,"After the first couple of spins of Pariah's Child I had to ask myself a question: \"Why don't I like this album?\"  With a couple more spins I realize that, in fact, I do like it.  Nonetheless, for my taste it has some weaknesses.Since I do like the work, let's get the things that troubled me off the list early.  This album is dominated by the lyrics.  The instrumental work has been mixed somewhat lower than in most metallic music, while the words to the songs are of primary importance.  The result is that initially I overlooked the musical brilliance I had come to expect from SA.  It is often there, it's just deeper in the mix.  The second problem for me was the overuse of sound effects, voiceovers, and other gimmicks.  Some might like that, but here I found it sometimes to be a cover for tedious music (*cough* Cloud Factory, X Marks the Spot).  Finally, there were a couple of songs here that were basically good, but had drum parts that could have been created by Meg White (Half a Marathon Man).  Portimo is a terrific drummer - I have come to expect more from his parts.Fortunately, that is not the whole story.  On careful listening, the album often does have the very clever use of time and key signatures that I have always loved in Sonata Arctica - a 4/4 verse with a waltz chorus in the The Wolves Die Young; a delightful 5/4 passage in Take One Breath...  The musicians are playing, for the most part, as well as they ever have.  Kakko's vocals are outstanding as always, albeit a little too high in the mix for my own taste.  This is the SA we all know and love - it's just that it is easy to overlook the fact in all the jokes and sound effects.I like this album more every time I listen.  I deducted a star because I have to hit the \"skip\" button every time X Marks the Spot comes up, but on the whole it is solid work from a mature band.  Long-time SA fans will need it, but if you are new to their work, start with a different album.Edit: After a couple more listens I have realized that the drum work on \"...Marathon Man\" is intentionally monotonous - it mimics the pounding of a runner's feet on the pavement, hour after hour.  As usual... clever."
ALAJL3S09HBS7,B00HZ03P0K,1.0,"John \"Seymour\" Butt has been proscribed by the Australian Knappertsbusch Association. Really: this guy gets airtime because he makes recordings at a cost of fifty bucks and a slab of beers thrown in for good measure. A Wanted Poster has been issued. There's a price of ten dollars on his head. Bangkok Betty is willing to do her bit: catch the bugger and you'll receive a Maximum Stress Relief Session at discount.This performance of the Requiem is more abominable than alternatives from Sir Woger of Norrington and Jordi Savall; therefore, it's the worst on the market. It's one of the few times when I have thought: can this guy actually conduct? The text of the Requiem, from the Sequence itself to the liturgical prescriptions, encompasses a range of emotions. How does Butt respond? Answer: loud, semi-loud, very loud. The homogeneity across all movements is astounding. There is no feel whatsoever for the text - perhaps Butt did not bother to consult a translation or cannot read Ecclesiastical Latin. Needless to say, this performance is as elegiac and reverential as Black Sabbath. Listen to the close of the Requiem Aeternam (from \"et lux perpetua luceat eis\") or the Confutatis (from \"Oro supplex et acclinis\") - here we go gathering nuts in May!The soloists are more pedestrian than the cover of Abbey Road. The soprano, in her lack of lustre and projection, should go back to the chorus (thereby doubling its head-count). Vibrato is minimal - in the lower reaches of the Tuba Mirum, the inadequacies of the bass are sadly exposed.Joy of joys, the strings of the Dunedin Consort might appeal to vinegar-lovers and that's about. Crudities abound. When one longs for the Academy of Ancient Music or Jeggy's English Baroque Soloists, is it time to complain. The scrappy passagework in the Hostias and Bendictus made my cat Norman W Lambchops leave the room - meow.I read the other reviews of this offal with despair. We live in end times. Nothing more can be eked out. Oh, for barbarians at the gates but they're long overdue and perhaps nothing more than a memory."
A1YLYAF8ES98UZ,B00HZ9ASMY,5.0,hadn't heard of the band until Amazon recommended it.  it's solid end-to-end.  one of the best finds so far in 2014.
A1Q3ZJGN3FYKOV,B00HZJH9BC,4.0,"Been a long time fan of The Hold Steady and was really looking forward to this record. I wasn't too impressed with first single \"I Hope This Whole Thing Didn't Frighten You\" and not thrilled about \"Spinners\". By the third track \"The Only Thing\", I had found the Hold Steady I know and love. One thing was nagging me though,the SOUND. I'm reminded of a remark that was made many years ago about an old J. Geils Band live album. I think it was \"Showtime.\" It applies here. The drums sound like he's beating on cardboard boxes. Also, on what I believe to be Craig Finn's most beautiful song ever,there is his voice WAY OFF in the distance when I think the song would have been even more powerful had his great vocal performance been a lot CLOSER TO THE EAR. I'm talking about \"Almost Everything\". I still enjoyed this album very much but for some reason I kept thinking about mud."
A9ZZETOT35J1C,B00HZMRVXA,5.0,"Classic Don Williams.  His voice is still mellow and the songs still genuine. The songs have the same vibe as his early work, and yet they still sound fresh. I particularly like &#34;Stronger Back.&#34; Very easy album to listen to."
A2HTF88O2QYO7D,B00HZMRVXA,5.0,"\"Reflections\" is the new album by now 74-year-old Don \"Gentle Giant\" Williams, the follow-up to his 2012 album \"And So It Goes.\" The tracks on this album are not originals but classic tunes from other great songwriters. What is immediately obvious when you start playing this album, is that his smooth bass-baritone, one of the most iconic voices of country music, has lost none of its power to mesmerize the listener with these reflections on a life well-lived.The songs covered on this album are, as performed by the original artists: \"I'll Be Here In The Morning\" (Townes Van Zandt), \"Talk Is Cheap\" (Alan Jackson), \"I Won't Give Up On You\" (Jordyn Shellhart), \"Sing Me Back Home\" (Merle Haggard), \"Working Man's Son\" (??), \"Healing Hands\" (Steve Gillette), \"If I Were Free\" (Jesse Winchester), \"Back To The Simple Things\" (??), \"Stronger Back\" (Doug Gill) and \"The Answer\" (??). Sadly, for the songs marked (??), I couldn't find the names of the original artists.Quality oozes from this album like filling from one of America's best, home-made burgers. The ten songs, carefully produced by Garth Fundis, show that the veteran singer picked ten golden musical nuggets out of the country music catalog, putting together a compilation of beautiful authentic country tracks. Songs like the folksy \"I'll Be Here In The Morning,\" the romantic \"Working Man's Son,\" the tugging-at-your-heartstrings \"Sing Me Back Home\" or the somewhat snappier \"Talk Is Cheap\" are exemplary for this. Ever the sensitive story-teller, with the easy, almost conversational musical style in which he sings, he manages to touch the soul of the listener with every intonation.Don Williams is truly gifted as a singer and the way he interprets these classics lifts this album way above it being \"just a cover cd.\" Personal favorites on this album are \"I'll Be Here In The Morning,\" \"I Won't Give Up On You,\" \"Sing Me Back Home\" and \"Healing Hands.\" In less than a month, we were blessed by the outstanding, but alas posthumous Johnny Cash album \"Out Among The Stars,\" and now \"Reflections\" by living legend Don Williams. Highly recommended!Unfortunately, the bare-bones cardboard CD sleeve provides only the song-titles and the names of those who wrote the music and/or lyrics.  No booklet is provided with the lyrics of the songs and their histories, or info about the original artists. For those interested, I've put this in the comment-section. For the songs marked with (??), I couldn't find the names of the original artists who sang these songs, even when using The Encyclopedia Of Country Music, Wikipedia and/or googling the internet. So if anyone can provide them so I can edit this into the review, it would be much appreciated."
A35G78YEG44JWN,B00HZMRVXA,5.0,"I have every Don Williams album he has made.  There is not one album I do not like and this album is no exception.  Mr. Williams delivers hope, sincerity, and a passion for life with these beautifully written songs.  With his amazing voice he is able to pull you into the words so you to can &#34;reflect&#34; on life."
A3GD5JYLI2WZG0,B00HZMRVXA,4.0,"Although this is an excellent album, the selections are new for Don Williams and I prefer the old Don Williams classics.  So I like thre album, but would rather hear the classics--over and over again."
A10K698DATXQ44,B00HZMRVXA,4.0,"Musically speaking, Don Williams and I go back quite a few years.  as usual, his performance on this album is superb.  the gentleness of his voice and the softness of the music is hard to find these days.  the background music never overshadows the performer; every word is clear and softly delivered.  if you're a country music fan and have not &#34;discovered&#34; Don Williams it's time to do so.  A good start would be &#34;Reflections.&#34;  Thanks Don for not retiring!"
A3GJW1JRKN8W8T,B00HZMS1F2,5.0,"I was admittedly cautious, yet optimistic, when I pre-ordered this album. But a few songs in, no regrets! This album is amazing.  This is the real deal.  Really."
A3J7CP9EWFNTSK,B00HZMS1F2,4.0,"As I said love these guys since an old friend turned me on to them years ago, I mostly like straight ah aid metal and industrial but as far as this goes it's better now that they control there own ,it's just most people think everything should be like transformer or evolver. But we all get older,and a bit wiser I guess. It would be nice though if these dudes did a more rock and roll type lp. Let Mahoney play a bit more. It seems I don't hear his little riffs that much anymore or as much, same with peanut. They must be chilling to to much DMB? Get back to there smoking daze."
A2O801TWAJ5YM6,B00HZOBBM0,3.0,"Coming off what I feel is their best (the 30th anniversary XXX) I didn't expect this one to be as good but they have pulled off another very ear-pleasing and tuneful set.  Steve Howe's guitar is missed; Sam Coulson is a fabulous player technically but Steve's distinct sound really took the songs to another level and did offset the sometimes generic feel of Asia's songwriting which is only enhanced a bit by the faceless guitar work.  Energy levels are definitely a step down in comparison to the previous album and it does take a listen or two to get into fully. Regardless another very worthwhile collection and better than what is to be expected from most groups who have been around as long.  The bombastic synth-heavy 80's sound is in full force.  Stacks of keys, layered vocal harmonies, and slick 80's style hard rock guitar dominate the sound.  And dang, Carl Palmer is a beast and still at the top of his game.  These guys haven't changed a bit and have a strong grasp on what they do best.  Highlights are the opening track &#34;Valkyrie,&#34;  the epic &#34;Gravitas,&#34; the insanely catchy &#34;Heaven Help Me Now&#34; and the campfire acoustic tune &#34;Till We Meet Again&#34; which closes the album."
A39XWUVNZDMDYD,B00HZOBBM0,5.0,"I am thrilled with this release. I am also grateful to have four new albums in six years. Keep going strong guys. I was 19 when Heat of the Moment reminded me of my place in 1982. After all these years, my love for this band is stronger than ever. I stayed with them through the JP years - of which I am also a huge fan - and this latest CD is over the top. John Wetton sounds as strong as he did in 1982; Geoff Downes remains a consistent icon. Carl is still the hardest working drummer in the business. Sam is a very nice addition, and I hope he stays. Valkyrie is an instant classic. Closer I get to You, Joe DiMaggio's glove, I Would Die for You, and Till We Meet Again are my favorites. There is not one bad song on this album. The highlight for me too are the wonderful lyrics throughout. Asia just may be my favorite band of all time. Great listen! Great album cover. Great package."
A5RKDVXUOC2A9,B00HZOBBM0,4.0,"I have been a fan since the beginning in 1982. I eagerly look forward to and am thankful for each album they put out. This is a good album and if you're an Asia fan you'll like it. Although the bar has been set so high that it is always difficult for them to follow up, I am glad they still want to create new music and put it out for the fans. There are several good songs on this album: Heaven Help Us, Til We Meet Again, Valkyrie, Gravitas, Russian Dolls are my favorites. Lots of ballads on this album and if I have a complaint it would be that the guitars are so underwhelming compared to other Asia albums. I think Coulson has the talent but he is way too muted on this album. You cannot replace Steve Howe, but Sam is a talented guitarist and it would have been interesting if they would have let him show a little bit more of what he can do. I love the melodies and layers and arrangements of Asia songs and they still have the ability to make listenable music with a harder edge. Guys please keep up the good work cause I'll keep buying the music."
A3AWTG3VD3JAXZ,B00HZOBBM0,4.0,"I am a big fan of Asia- BOTH phases, ok. And I love the current reunion cycle. This album is my 2nd favorite thus far. That's saying a lot considering Steve Howe has retired from the band. The vocals are tremendous from Wetton; especially when you remember how long he has been doing this! They dominate the recording. As for the new guy on guitar, hard to say since he is barely heard on most of the disc. His contributions are very limited. Shines on the occasional solo, but those are few and far between. I believe he won't last long, perhaps a &#34;1 album wonder&#34; [like Mandy Meyers circa Astra album]. However overall, this is a really great disc. Although it's not as progressive as Phoenix, it's not as lightweight as Omega either. Chorus driven songs and thoughtful writing rule the day. Definitely worth getting. You will not be disappointed."
A3VYXFXAY73JRI,B00HZOBBM0,4.0,"More specifically, this album reminds me of Alpha tracks 3 - 11 (aka, if you took away Don't Cry and The Smile Has Left Your Eyes).  The glorious Asia sound is here for sure.  This album has a lot of lush, rich music with great arrangements.  The only downside for me is there aren't any standout songs on this album.  Nothing I need to absolutely hear again.  But it's good while it's playing."
A1FDJ2PJRJ7DK1,B00HZVX1C6,5.0,"As a fan of James Newton Howard's work (particularly &#34;Lady In The Water&#34;, &#34;Treasure Planet&#34; and his &#34;Batman Begins&#34; and &#34;Dark Knight&#34; material) I had pretty high expectations for this fantasy score. Let me tell you, Howard does not disappoint. This soundtrack even knocks &#34;The Amazing Spiderman 2&#34; by Hans Zimmer and company off its rank as my top score so far of 2014!Opening with the brooding strings and tuba of the &#34;Maleficent Suite&#34;, you immediately realize this score will be something unique and powerful. The track builds with haunting choral chants, before crescendoing in a massive burst of brass and orchestral power, letting loose with a powerful main theme that is noble without being specifically heroic (brilliantly reflective of the character of Maleficent, neither completely protagonist or antagonist). Howard then moves into some beautiful piano reflection, before closing the suite with a return to the choir. This suite essentially summarizes what one can expect from the score to come: moments of immense beauty, nobility, tenderness, but also moments of colossal orchestral power and authority.Howard's choral and string writing is a remarkable strong point, as usual. &#34;Welcome To The Moors&#34; and &#34;Maleficent Flies&#34; introduce a playful and innocent initial theme for Maleficent, a marvelous blend of the strings and choir. The music is truly transcendent at times in its beauty, sweeping one away into a land of enchantment. Often, Howard's enchantment writing will remind one of a more mature &#34;Narnia&#34; soundtrack. (Nothing against Gregson-Williams, who did fine work, but Howard definitely shines brighter here) A lovely romance theme is introduced in &#34;Prince Phillip&#34;, delicately balancing strings and woodwinds, and a marvelously enchanting theme for Aurora surfaces on &#34;Aurora In Faerieland&#34;. Again, the balance of choir and strings is near perfection. A tender rendition of Maleficent's material appears in &#34;True Love's Kiss&#34;, and the concluding score track, &#34;The Queen of Faerieland&#34; reprises themes of innocence in powerful, sweeping movements.Just as notable, however, is the sheer amount of force and energy evident in Howard's action material, and the material representing Maleficent's evil turn. Her bitterness and curse is reflected in a chilling choral chant, which appears frequently throughout the score, prominent in the &#34;Suite&#34;, &#34;The Christening&#34; and &#34;The Spindle's Power&#34;. Her evil villainous nature is represented by powerful brass blasts and explosive percussion, and the orchestra performs Howard's material with such force it is impossible not to be shaken. &#34;The Christening&#34; is remarkable for its propulsive, dark energy (and a nod to John Williams' &#34;Jaws&#34; and &#34;War of the Worlds&#34; material) and &#34;Path of Destruction&#34; is brief but potent. Action cues all announce themselves with a sense of full and powerful scale, and &#34;Maleficent Is Captured&#34; is one of the highlight action cues of the year, hammering away with percussion and brass and reprising Maleficent's theme from the suite. Music with this much creative energy and force has not been heard from Howard for quite some time, and the vibrant life of the music truly asserts itself in film and on album.I look forward to continuing to explore this score, which seems to hold a wealth of complexities I am still unaware of after multiple listens. &#34;Maleficent&#34; has most everything one could want in a truly great score: intricate themes, moments of beauty, moments of power, fantastic performances and a truly emotional and powerful heart. Certainly the best score of the year so far, and one of the best of Howard's fine career."
A10BTTULP3089I,B00HZX0IM0,5.0,I'm always a little apprehensive of &#34;superstar&#34; collaborations.  Though Wilko is not as well known as Daltry he has a large following.  This one works.  The playing is tight. Daltry's voice sounds great.  I'm really enjoying this album.  Don't expect a Dr Feelgood album.  It's a little different but every bit as satisfying in my opinion.
A33FLCA6RC7IRN,B00I0AXPCW,4.0,"This is one of Gazpachos finest albums. I bought it on vinyl and had to return my first copy due to super noisy vinyl. The second copy is slightly better, but overall pretty poor dynamics with surface noise, pops and clicks thruout. I clean all of my new vinyl when I get it on my Spin clean and this one was no different. Horrible! I have 30 yr old copies of albums that were purchased used that sound better than this! Really too bad. At least I have a 320kbps mp3 download, so I know what it is sorta supposed to sound like. Most expensive mp3 I ever bought! Stick to cd, because the music is really wonderful."
A1HCCW38EQQBTY,B00I0HNOQW,4.0,"Kelis has always been an off-kilter musical kitty to me, so when this dropped, I just bought it.  After playing 3 times, it grew on me.  She has a serious band backing her up and her vocals are clear.  The only part I didn't understand was having titles to your songs that's not heard in your lyrics.  Only two songs had the titles in the lyrics, that I heard.  Anyway, if you want some serious band music playing with strong vocals, then she's your girl."
